id	filename	md5	size	state
ed47fbf1-0ac6-422c-b2dc-637f2515d214	5468841b-023c-484d-8c94-c6ae239bb28c.FPKM.txt.gz	dc4b55d9a29ed60a6545217792c3d03a	501885	released
9b52e1bb-ef1a-4d71-8f84-63d596d50446	056fe861-9f3b-4693-999a-44d1d7c43ab0.FPKM.txt.gz	b257b6e7e0a25f46c5afffdb34a2c099	535710	released
0113bc96-3f6a-4ab6-8122-58cacfc6a5a0	5697212f-b3fd-479f-84b0-ec0aae54534a.FPKM.txt.gz	ea05d5c9dbcfb5752bf33c0ff21ab0dc	480494	released
41f46fb7-99e9-4068-a6d1-7441f63d50f3	7fb73a84-867a-4c28-aa02-93068efffb7b.FPKM.txt.gz	d4a4c1ff06925ea8f12f6feb48c1b97d	482298	released
ea828419-d095-4607-967c-3206e2c98c13	a58a7a42-4dda-46cc-a9ec-4a3ca597d972.FPKM.txt.gz	1be6959bcde2cea59a9c9e9aef12619a	514834	released
57beca15-dde6-4475-b039-536ef196be30	6815a151-f39d-42b5-b17f-b219fe9f73d1.FPKM.txt.gz	0a426ad7c796356318ec51df40d241e9	510807	released
b4562e71-34b1-44f3-b082-58d15950ac80	9a62fe1f-36ec-4e8e-b3d9-bdfc62f71905.FPKM.txt.gz	fdb48e83380a489735a1c423c84c9f98	509917	released
3a26023a-a942-4aab-98d4-eba5c0248b3f	55aa6d16-3598-42ca-8844-0fe84739ef66.FPKM.txt.gz	72a3cd581f2132a20f48dd5ba38db7a7	517074	released
1da6c7e5-a34f-474d-941c-83e766e27a7a	92107b4f-bd77-4401-9065-4b9704110d44.FPKM.txt.gz	003b7894044293bedba8b7b71bb1b151	501032	released
0f18488c-707b-44e5-8deb-038b5eca9354	fabefb10-5546-4017-8ea1-29982a10fb3c.FPKM.txt.gz	4c2934a82525951eeabe5e8e187f7e9b	512820	released
763e6f8f-9614-46d7-9055-e5a6566d94c0	fc477ec6-19af-4eb7-91cf-a8a16392f034.FPKM.txt.gz	6153dd9af5cc240c2604def8c6759595	499019	released
ea890388-6fe7-4a5e-a8a5-753d9b6d9195	0ee26933-679d-4e84-ab56-6b9581e5dbfd.FPKM.txt.gz	6b39004d99ac6f2f78e3f3ee9fa12c09	509256	released
a44a3a7b-6a36-417d-8be2-bc113d25a0b3	6314b0c4-f403-4c6b-91ba-02bacf1c6de7.FPKM.txt.gz	72564260bb4d2d22799209059ebbab70	524914	released
227c3181-c4a0-4e5b-9ab4-28e3929733a7	9daee176-d523-4450-8ac8-0f69d028399e.FPKM.txt.gz	3f1e778725444404abee976cd95416e8	617091	released
a9e572a9-e86e-4b27-be86-d3f1db706f11	a046b793-0eda-4c57-adfe-b8800ece1dab.FPKM.txt.gz	dddc8a47b9398bf972a1ec5394bd663b	517346	released
3e0b9123-7986-476a-8b1b-e53f69b62c55	59e2ab4e-9529-490d-b12c-9b7f24c8166c.FPKM.txt.gz	fb09b3acd246b1a91ccb681146663b6a	558856	released
9a0b6c46-3cb1-4b71-a708-c7a013d03e8f	ddc5dfb2-e7e4-4159-930e-120c7d2a8640.FPKM.txt.gz	fd6a53ca220c0152ae0dd527af1fa5eb	521240	released
a45e7f6d-7034-4f9d-9c93-703a9b482d96	0134d0cc-e66b-4fda-804b-c4434ec00bd2.FPKM.txt.gz	42bcaadf205784e8a4bc17ce0b466707	465388	released
a45858dd-1f87-467e-8b5a-30ff52d00573	7261b656-c79c-4581-a503-15b653e2b5d2.FPKM.txt.gz	9fe831e354e19e9d18ab5c0f11e10c30	501832	released
6f7341a8-1528-47c1-b45c-7708868aec3a	a3f88a5d-7169-465b-bb80-e5999590681c.FPKM.txt.gz	195a737e3cc91df36366603c07fd37a3	544401	released
6641bd90-bfd2-49ed-96bb-f64c6b7b623a	debd6982-7c27-42e8-b778-20afcc78a5f3.FPKM.txt.gz	1dd6bcb22f995a95816d985988da81ac	531723	released
fc943650-8ef4-4300-8d1e-a798b361513e	a6511301-e89e-46a4-8d57-c9803b0ac174.FPKM.txt.gz	e71ea5875cbb861a1e5577908822fd29	497340	released
ee043870-2021-49d7-b1cd-9cde3bc63d6c	902732ab-8a29-46ae-a06d-556ab3cb6825.FPKM.txt.gz	85c82a4de3b3cd4d055c0f24ca0a40a1	515862	released
8bd7b0b6-651c-4588-9d8f-0215075c0c87	b4569515-17c7-4029-9c84-52aa7e1a7d2a.FPKM.txt.gz	3b22dfbf6dd17a2d55006d79a3a5a334	482899	released
8c9d18cc-8aee-454b-a924-d824e2cc8330	d753b828-373f-4ebc-a300-598e0c6e79ba.FPKM.txt.gz	62d1278f7b3fc90685a9b68e6c5c55c4	515399	released
5badaec8-e4ad-40aa-93ca-f157ce08fb44	7da3a50b-ee97-472f-8a13-523e80202c11.FPKM.txt.gz	e7693c7424a739f5ec7f74fc778ca00e	485869	released
de1d627b-b1f9-45bf-8485-17226ae8a79d	7c12c6da-5e8a-4cd1-972f-e76178e09b7d.FPKM.txt.gz	59f7ea1cd01573da59c4b6e3fba7276f	535752	released
c12e80c2-8fec-4433-8645-84d7126562a1	bd8839a3-4dcb-4688-b051-6f09c18d7fc7.FPKM.txt.gz	ef4378d8f36a2d3ee454be9754b7f39b	505465	released
5113b093-73af-452a-884d-05cf9f98334d	05eef9f8-a246-403a-b0be-07d274b6f93a.FPKM.txt.gz	a3202bafe27d186ad6e7c04f03ca6707	439278	released
3bfec6ac-aad0-4b88-a4a9-8d98267753cd	25b8756b-61b5-40f8-bbdf-7b2de810c92f.FPKM.txt.gz	5e5a972f49233a3a56186608dbf5aab1	520114	released
54b6f8e0-6d93-48be-8ab5-59926cb21935	b0556a60-d6c1-417a-96c0-a861eb45f95d.FPKM.txt.gz	27289a5bc0884226beafacb87a266e7c	507582	released
3f81dece-8cd6-4e52-a7f8-358c3667c77e	33188748-30a2-41f2-bf42-69da0f011e71.FPKM.txt.gz	819c1b783a92af5c86db2b38bdb80d42	500904	released
310a1a26-4355-4614-94ec-48b36b1c7749	424d8e5f-9fc6-470b-ad2c-b4447b0eb07e.FPKM.txt.gz	b62909762bc483be137b6bf0490c9a27	563129	released
ce8a1344-6eec-4419-9915-93e1763b95c9	bc26fe03-e143-4cdf-a1a0-c604f22d78e2.FPKM.txt.gz	27d3c8342647864cdff8d828441dae9c	485264	released
e90d1179-b89d-489f-b1e4-61d93f6ab8d7	1106a73f-5abd-4a2e-9e07-86ac7a737b77.FPKM.txt.gz	ce431f7b4dc51f37d5117e479e0f0ec6	456507	released
2d1df18d-a5d2-40b1-b030-91d47def2b28	65cfbf50-1318-4357-9df4-094f6dbec49c.FPKM.txt.gz	e844991a5ef180dafbd297e53cb9de09	513794	released
999974c3-14d8-4eda-8ab8-77206ccfb62f	bdad6b32-b7e2-4bcc-baa6-31b3c4ef2ea7.FPKM.txt.gz	fc274e4528ead7f211f8d58e9f1b134e	455967	released
90040b4a-4fb0-4f03-a58b-52d89a071d76	d64dbed4-65e5-4a19-ac6b-d8e7a06169da.FPKM.txt.gz	04ef3acf21f82f8055779266bbafa43a	506639	released
846f759a-24bc-4df8-a2d8-0cc7d2805157	1b563146-6ead-41ba-9117-c9b1c5d4127f.FPKM.txt.gz	b71bb242fcb89b8aba30596f335d96ec	505485	released
bc120212-73b7-4af5-b272-8f703f2ac39e	8f9232c6-4ae9-4e3f-af06-335f107b09bc.FPKM.txt.gz	2a80d03559e885c8e26c1ca9a9b638fb	501854	released
437c535a-2c48-42dd-b20a-cee0c7457874	2bcd2efd-4fd6-40ee-86a4-867ae82711b0.FPKM.txt.gz	377eb1b80d1709927a1c29a50f74f215	479100	released
076803f5-82c9-4a80-a6d1-9c33ecf777d4	d7b9a594-2898-446b-a234-60f8ca8064a0.FPKM.txt.gz	516cc6dd072506350b644f08cc5d6c69	498994	released
3f670fab-0642-4aa0-802a-a76b71752982	a4de3403-a3ca-4c5c-baf4-99e7068fa0d5.FPKM.txt.gz	589c6e2c32d82e72dab9200959b6a801	618358	released
545ce958-6364-4979-8950-a08d8ccbce38	d23905fa-4722-4c97-8b75-ea8ae67faf40.FPKM.txt.gz	07c417c9b7c8e3a17857cf9c49cffd93	516845	released
f013b6e6-238f-4605-bb91-eb96ea8fc2e3	79f11db1-6893-410f-8fbb-8da2a54d0957.FPKM.txt.gz	1852948b21eb56bd8d97644866b06db7	498094	released
b4803332-4f6f-4fb8-87c9-1e3da4c76cce	00106523-5b1d-44ad-a9f1-7d84db08722c.FPKM.txt.gz	07e0d2b39d0f66728fb19450373e260b	513982	released
e51e0a3d-07d2-4b04-aa23-a154fb2c14f4	9ab691dc-cbc9-4bc5-8bd9-865783762473.FPKM.txt.gz	a83d228383ac3f5440c0ec8ddcf1414d	520116	released
b83f19b6-ae43-4b45-ba2d-b05f77b8a9f2	6ae2dd6c-2a39-411f-a1fc-11e0e6e82165.FPKM.txt.gz	20b0222422711ab65ceb49617ed2e7d2	513993	released
5ccd1f91-e867-4614-b0d2-d5a5aeb2bb6f	08dd2c8c-537f-4d02-a4b8-9c123156f0d4.FPKM.txt.gz	ec34a63fe7468dec1a305919d4341e0a	500632	released
c6d03cb9-5e81-4dfd-addc-b440f0523a03	42c56861-1c90-41e0-a5d5-324e5fd80ea8.FPKM.txt.gz	fbae582555a773a14dd6b8cc9fc739c3	515593	released
eaf04644-ebc6-49a1-9b96-0107558de98b	51529d00-9bc5-45e7-9706-7519c64eef36.FPKM.txt.gz	20de24bb67584671d56746a1bc3be484	521360	released
8fa80d2e-f096-4fc0-9dd5-5600c06a4370	978145ba-cca3-4244-8a98-9cedb455bd9b.FPKM.txt.gz	7266bd512b0347c2f9460496a207f805	482785	released
78e74ca3-ec8e-48c3-bfa3-c5b2252e7d9d	f7ce175f-763e-4a55-97e3-0381d889b0eb.FPKM.txt.gz	6e9e896e5b6b4fabc2a5b8f74b971fef	508790	released
e28dba64-2946-4a43-8a9b-d2ef03387c4d	0a8b5557-54ea-46de-b575-8d781ff86513.FPKM.txt.gz	cb946ba9826641b2effa651301a4918f	494695	released
383fee60-4c61-4507-b155-8cc26a936423	90a46dce-5762-47ec-925c-deff853069aa.FPKM.txt.gz	28b636c05c6322d7f6a2f3ac9505ddea	522534	released
9f8a8477-2965-4e90-bd89-18fee25a14fa	c41b924e-d405-4501-a981-1c04d70a841e.FPKM.txt.gz	750dfb61e5989aa58a285c0eb6c78a6a	500764	released
57d846df-3e9a-4835-9ae1-26c09bdf39d0	a8e396d2-9528-4d8d-8e22-f56be5397cc1.FPKM.txt.gz	a2f4483b9a5ee6d16ec9ee249874a156	475134	released
05599339-5e87-48d2-9aef-464af5044b21	99b6e196-2624-48bd-8922-d7c3af7e0d36.FPKM.txt.gz	d646fa3f59333932396e24a45fb922b7	499509	released
98a44e2c-ce6e-4271-a179-83f629082838	371cce1a-08bb-49a1-9e85-645d4174decd.FPKM.txt.gz	e7275f9304703a36116565e435a1a60d	493384	released
ebcf37b2-e578-4aea-a0a5-76c0f2ff3f4d	54bd3165-df22-4d55-9de7-b628133f4fb2.FPKM.txt.gz	e761e10c4176ccea00f7f57487fd06de	495624	released
f79da62f-abe3-4391-89df-fe171647fda0	baf57a44-5eb7-4fdb-bbf6-ee006a122360.FPKM.txt.gz	c0f8de397db23f2cd96c452ae5c218e2	516942	released
a5c2a47e-5b8b-4069-a5ff-c5a78495b740	c092a289-d058-4a3f-85b6-da3fde34568d.FPKM.txt.gz	ccfae9e7f0668b4074dc2a99d2b04ad7	504521	released
aa0d8449-51c1-4bb7-8f47-398f15569446	dade0b16-ecc3-43b3-b328-3819a8fc18c6.FPKM.txt.gz	43b1d52bf27d8d17a179420b268c3922	526626	released
a6ab3128-15f4-4276-ae09-dd5a756601d0	bbf586b3-2d8d-4a50-b5b1-7d0c75b6570d.FPKM.txt.gz	ac6a2f3c6dc016bc7170c5292f29454c	487695	released
6c18de61-ce14-45a1-b911-4d814fb2dc62	2f05c173-adfa-40c3-baf8-02563270ff3e.FPKM.txt.gz	c8994b5c826647706be73a2ac328b5f1	451816	released
f04752bd-a3c7-4e5d-9d80-4a8b729c5814	b04b6183-ac95-4bf2-93ca-2890212ef3c6.FPKM.txt.gz	6d05931f3dc6a4e181d9af32a342188e	481888	released
05b659fb-3c32-481d-8e9d-a4b78c0e41e5	d62ce057-d970-4bb0-b929-923c7bfb9e11.FPKM.txt.gz	6420c67c8dea156836e62268ed531793	516347	released
5e4ed468-c08c-411a-b076-ce223167cf79	bd2dfab3-88a8-4673-ba36-3daf252d0b4d.FPKM.txt.gz	5e488df0bb14e38c2ccf8ea11054e220	492384	released
eca3ab2f-ccf6-4459-8ad4-054ad2e5ed5f	bf4c7278-d90c-497e-97af-cc9c68ca1525.FPKM.txt.gz	b6d9e05bcec27b99af3d48504550025e	509779	released
486e20ea-7734-427f-81a6-607d174557ff	1e36b1ce-5849-48d5-8b9a-8102d833efc5.FPKM.txt.gz	336d0ce4d4232d3e1456ee1a1e9d9180	480209	released
ca659c1b-7f25-4c8e-ad10-72eb356c3a3b	9c2cd1ea-6106-46c6-9966-5e9f4de8665e.FPKM.txt.gz	b504cde9323e5e910107aea221486408	517664	released
a2ca0c32-d9d4-4e9b-824a-7bc11cfb7634	ff8de5e6-76c5-491a-8fac-41492723b780.FPKM.txt.gz	d8af4f79dfc6d242edfdd815a8edcc96	484324	released
d762ada3-99c1-4ccc-a89b-d6883c075e7b	00cc9b4d-a847-464e-979a-7751e1a87ae3.FPKM.txt.gz	92e5b6012a870c0300205808e35531b1	446921	released
cf7cfacd-062d-40f3-94c4-0c2f36c53ca8	02a81bc3-4672-4d2f-808d-d27f4b63bf85.FPKM.txt.gz	7280d66c12d41f0a61f9be878497340d	490192	released
09715bc4-71dc-4e62-b03f-b92ef4404639	7e2230b5-3247-4c8b-bb31-348d91355bdd.FPKM.txt.gz	c40ce157530a8347884bd179b455584c	484293	released
3df51538-178a-4193-999d-04c802fe07a5	678d7cdd-0a63-41b2-9203-fa1385494399.FPKM.txt.gz	8d40388455d1ee9d8711a620a14f9ac6	528648	released
135713ef-ba60-41b1-90f3-96cfe5a533e1	6525a459-76eb-4c64-b061-f674797f9b81.FPKM.txt.gz	31d6b81348df7aabdfc9ea18007fcbc6	487577	released
50287245-6ed7-4bde-8323-36e7698adc6c	97675f21-ce94-4e7c-bc46-179cc2903bf3.FPKM.txt.gz	750b29fa92132f6cf5df7bb27a23af82	495493	released
290ffcbd-63cc-4bd7-82f5-52bfe1131b0f	562e2cb3-078f-4796-b8a2-a0196713ebac.FPKM.txt.gz	a21e0d0198d3aa91ce0443bbbcab7cb1	499945	released
6b70931f-632a-44dd-be39-753dba9d5f7a	62f84581-4c7d-4c8e-835c-9304bcec3106.FPKM.txt.gz	4c27e6bb730a3ad4ce394b6be2625528	501676	released
d528a8f1-fc34-4333-a68c-de68bcd8c4c4	c637fd04-9c6d-43fa-84e5-b90ded003dc5.FPKM.txt.gz	3a20df832bb88b91b7b4e63d69d9ec49	457578	released
b022230b-7af3-4886-b849-e2500513b9e3	00589871-e54f-492f-988f-502670edd606.FPKM.txt.gz	fcd72c6c5965ec01b6b775be735961a5	487673	released
a04bc2f0-62f5-4223-b787-a5ba132d0870	de796614-444b-4e3e-b4e6-fb3a78ef6f65.FPKM.txt.gz	7d67b176d444457c9bc5e51308ae6af9	504599	released
7990d43f-2544-4c76-aada-274ca2cb3b63	079e4d43-d129-4ad1-b5b6-7a798f440792.FPKM.txt.gz	78ec037d47d24486a882b705be18fd09	517345	released
c52c8745-b878-405c-a2e9-d0557f8761ee	1c1a1ce6-b06e-421b-9f0b-a9215d553666.FPKM.txt.gz	87905fd9d8a56cebf3c7376c9de7f4e1	498562	released
26136dcd-9007-4a74-b362-21f0c37da898	81903241-4091-45eb-baf1-90b10b727208.FPKM.txt.gz	1c5a3b1c42bb4f74e31cba3f336775f0	488385	released
6819cddb-911a-43c4-8f62-60a15308e352	acf69ad9-4284-4fba-854d-4f792818bdfe.FPKM.txt.gz	738c12f4f69c7387b995f6c8898e364a	493997	released
3b83f844-8434-4ec2-ad24-9222123e70ea	4112a9e3-7d2b-4689-9f56-e96772799bb9.FPKM.txt.gz	76a738e2f94aa9ecfd48ff72080e4c39	491251	released
f053db0a-2d11-4b2f-bb18-d69ad5b09456	5ac3599c-0254-4931-8dc8-3c3294be3cd7.FPKM.txt.gz	4fde7b0500388ab0441c86bfbf8f7365	459233	released
173b5374-10f5-4ad4-9614-715d69e8250e	f590941d-19dc-427a-95b6-942c97ea8333.FPKM.txt.gz	785b12afeaa623df8431f25b8c69ce32	488415	released
42f16721-019f-4cfe-a7ed-40ce5c0fdc45	73ce143e-44f1-49c6-963f-45246d8551de.FPKM.txt.gz	0f3227d65ac9d46078d818be6d002943	483835	released
