id	filename	md5	size	state
f1c59100-241f-4021-8f42-c64737701d78	f1fcd165-ddbc-44b8-b062-ae5199c53cba.FPKM-UQ.txt.gz	b6a843f74163ff5decb6b8b1685f1fc5	509110	released
39e6dd4f-cb3a-41e0-ab85-bff18b19d7f7	d4702ec9-068f-415a-832e-ed72eaa38699.FPKM-UQ.txt.gz	e1110214b8480295779070bb9b1ff432	506012	released
9223f92b-487a-4a0f-b369-8176afef09de	7b2cd944-1cd6-4107-8aa6-11913ee32257.FPKM-UQ.txt.gz	c1faafa38e066552e08b76094776cc86	518097	released
b0e4d166-2c66-49f7-962c-6ef54e564a91	c49cf84f-cb19-4e11-9a71-4825bc906382.FPKM-UQ.txt.gz	b8ab9cfe1e21203f40a1603ca040d6ab	516437	released
9f046af2-9609-4f5b-95bd-a8c87076e2bf	5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.FPKM-UQ.txt.gz	a01c092b9d942c856c2562947e523726	508650	released
53e77e5a-564e-4849-be43-e4016d9ad148	e82223ad-33c0-47fd-b0f2-982da64d0cb2.FPKM-UQ.txt.gz	373701209f96e7592dcd02fb3aacfb4f	525200	released
551fb1c8-9857-4808-ae49-485ca7c49ac7	2c1aca0d-6c50-4f1e-9edf-fec9ec32da69.FPKM-UQ.txt.gz	ae0983c757851828143efb221aa0dafe	507100	released
80aa3876-9191-4ca5-8b30-aad806b94dcb	583c83ca-b9dd-46d2-811d-a4cde176ee24.FPKM-UQ.txt.gz	f7463c036eafbfdb34b8f5de35c7b3fd	510322	released
1d9409f0-69f9-48bc-9416-b0ddd2c6fd22	70f99dbf-42bc-439c-b562-c51b8e54234e.FPKM-UQ.txt.gz	d7c2c5018454d389d70d85329068866f	513929	released
9a25c0d4-4e6c-49de-b659-2a7efb9fa4fa	ee4dcccc-514b-4cc6-ae63-6ed3e7519a40.FPKM-UQ.txt.gz	e67989d6049ccc03dc1a5dc6f0ebd9ac	527212	released
13fafbd0-a8cc-452a-9f18-cee7a0e8044b	c789f723-e543-4b62-98b4-444e5079fa71.FPKM-UQ.txt.gz	3ee70d12cab871aea476509f257c5350	495155	released
23571be6-81a7-4f45-8800-6627c5c7ec58	6e0407fb-7b98-4cc8-a6f0-f6e7f5935eca.FPKM-UQ.txt.gz	8e0f6100713e4f0a3b03dfcaf858650a	514544	released
d9b46c8c-f0a9-4dc8-8c3d-b50c43a8078b	d60b1d68-c859-43af-b9bd-1a7dae06c804.FPKM-UQ.txt.gz	73370fbeef602f115c21b4497900cfe4	495763	released
046af5c1-b645-4338-be64-a8f2e08a9f2e	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.FPKM-UQ.txt.gz	1c9beda8b2b09f4e020d95b7b845c62e	508066	released
15625165-d67e-4173-b8d5-de72f4381cdb	b41e03d7-e756-4eb9-9f6e-100164d981d2.FPKM-UQ.txt.gz	efe4be1650a5b17aa9f3e0dd6fff444a	511539	released
02baabcb-c137-4c14-b1b1-b3f970704aed	72c3c054-1cce-46be-a01c-86b96aeea1f8.FPKM-UQ.txt.gz	52977b97474b0ad88c6826e60f3d6816	524502	released
a1fd36ba-320d-4fe6-8fe3-41e910cd1b25	1b843dbb-5ef0-47ca-9783-dbeb94aa6df3.FPKM-UQ.txt.gz	4e2b92364a4c5a24ca5ca76aa88b7aef	511926	released
87a835a1-3483-4eef-bf37-34525c8ae19a	f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.FPKM-UQ.txt.gz	07b70bf5a9afbceae0daac834b7a9954	512788	released
6c9759f3-e7ae-4199-b3bd-9ffe856defa8	636b2a02-fffa-441c-81fa-d6d0c5c5a270.FPKM-UQ.txt.gz	eb280fea564a4212d34a2b0f35607a7e	503227	released
116c13cf-cf73-4da5-89aa-b1316da8b9aa	f36f74a9-97b4-4913-86e2-56ebaf55f006.FPKM-UQ.txt.gz	2ab1a91e21aacca661767679193e4a15	509618	released
330ec2e2-197b-4774-bec2-1d7a15ecf34b	a1677081-1019-45b1-be7c-420ba066a421.FPKM-UQ.txt.gz	f655a049b8fd219d781cbc6a19ed7dfd	518471	released
2c834ad2-f509-4fdf-9072-e21e1f2c5d81	0c788954-4a2f-405a-b0b1-8d8ec4e701fb.FPKM-UQ.txt.gz	6f617b0889594c500ff15c8fef0a45eb	503119	released
